EZABPQM,Tranche_Debut,Tranche_Fin,Mnémo,Territoire,Date_Attribution
045653,0456530000,0456539999,BOUY,ZNE Saint-Jean-de-Maurienne,20/09/2000
045654,0456540000,0456549999,MCI,ZNE Belley,01/01/2018
045655,0456550000,0456559999,SFR0,ZNE Monestier-de-Clermont,08/12/2011
045656,0456560000,0456569999,SFR0,ZNE La Mure,08/12/2011
045657,0456570000,0456579999,SFR0,ZNE Aix-les-Bains,08/12/2011
045658,0456580000,0456589999,COMP,ZNE Grenoble,30/11/1999
045659,0456590000,0456599999,SFR0,ZNE Grenoble,08/12/2011
045660,0456600000,0456609999,COLT,ZNE Grenoble,01/01/2018
045661,0456610000,0456619999,COLT,ZNE Grenoble,01/01/2018
045662,0456620000,0456629999,COLT,ZNE Voiron,01/01/2018
045663,0456630000,0456639999,COLT,ZNE Voiron,01/01/2018
045664,0456640000,0456649999,COLT,ZNE Chambéry,01/01/2018
045665,0456650000,0456659999,COLT,ZNE Chambéry,01/01/2018
045666,0456660000,0456669999,BOUY,ZNE Annemasse,20/09/2000
045667,0456670000,0456679999,COLT,ZNE Annecy,01/01/2018
045668,0456680000,0456689999,COLT,ZNE Annecy,01/01/2018
045669,0456690000,0456699999,BOUY,ZNE Sallanches,20/09/2000
045670,0456700000,0456709999,UPCF,ZNE Annecy,01/05/2014
045671,0456710000,0456719999,UPCF,ZNE Annecy,01/05/2014
045672,0456720000,0456729999,UPCF,ZNE Annecy,01/05/2014
045673,0456730000,0456739999,UPCF,ZNE Annecy,01/05/2014
045674,0456740000,0456749999,UPCF,ZNE Annecy,01/05/2014
045675,0456750000,0456759999,UPCF,ZNE Chambéry,01/05/2014
045676,0456760000,0456769999,UPCF,ZNE Chambéry,01/05/2014
045677,0456770000,0456779999,UPCF,ZNE Chambéry,01/05/2014
045678,0456780000,0456789999,UPCF,ZNE Chambéry,01/05/2014
045679,0456790000,0456799999,UPCF,ZNE Chambéry,01/05/2014
045680,0456800000,0456809999,COMP,ZNE Grenoble,28/09/2004
045681,0456810000,0456819999,SFR0,ZNE Annemasse,08/12/2011
045682,0456820000,0456829999,SFR0,ZNE Bellegarde-sur-Valserine,08/12/2011
045683,0456830000,0456839999,BOUY,ZNE Annecy,20/09/2000
045684,0456840000,0456849999,BOUY,ZNE Grenoble,20/09/2000
045685,0456850000,0456859999,SFR0,ZNE Grenoble,08/12/2011
045686,0456860000,0456869999,SFR0,ZNE Le Bourg-d'Oisans,08/12/2011
045687,0456870000,0456879999,HUBT,ZNE Bellegarde-sur-Valserine,03/09/2009
045688,0456880000,0456889999,HUBT,ZNE Belley,03/09/2009
045689,0456890000,0456899999,HUBT,ZNE Grenoble,03/09/2009
045690,0456900000,0456909999,FREE,ZNE Grenoble,08/01/2009
045691,0456910000,0456919999,FREE,ZNE Bellegarde-sur-Valserine,08/01/2009
045692,0456920000,0456929999,BOUY,ZNE Bellegarde-sur-Valserine,20/09/2000
045693,0456930000,0456939999,FREE,ZNE Belley,08/01/2009
045694,0456940000,0456949999,FREE,ZNE Le Bourg-d'Oisans,08/01/2009
045695,0456950000,0456959999,FREE,ZNE Monestier-de-Clermont,08/01/2009
045696,0456960000,0456969999,SFR0,ZNE Saint-Jean-de-Maurienne,08/12/2011
045697,0456970000,0456979999,FREE,ZNE La Mure,08/01/2009
045698,0456980000,0456989999,FREE,ZNE Saint-Marcellin,08/01/2009
045699,0456990000,0456999999,FREE,ZNE Voiron,08/01/2009
045700,0457000000,0457009999,PAOP,ZNE Grenoble,14/04/2011
045701,0457010000,0457019999,SFR0,ZNE Voiron,08/12/2011
045702,0457020000,0457029999,FREE,ZNE Grenoble,08/01/2009
045703,0457030000,0457039999,SFR0,ZNE Belley,08/12/2011
045704,0457040000,0457049999,COMP,ZNE Grenoble,20/12/2011
045705,0457050000,0457059999,SFR0,ZNE Bellegarde-sur-Valserine,08/12/2011
045706,0457060000,0457069999,FREE,ZNE Annecy,08/01/2009
045707,0457070000,0457079999,FREE,ZNE Grenoble,08/01/2009
045708,0457080000,0457089999,SFR0,ZNE Chambéry,08/12/2011
045709,0457090000,0457099999,SFR0,ZNE Annecy,08/12/2011
045710,0457100000,0457109999,SFR0,ZNE Belley,08/12/2011
045711,0457110000,0457119999,SFR0,ZNE Le Bourg-d'Oisans,08/12/2011
045712,0457120000,0457129999,SFR0,ZNE Chambéry,08/12/2011
045713,0457130000,0457139999,SFR0,ZNE Grenoble,08/12/2011
045714,0457140000,0457149999,SFR0,ZNE Monestier-de-Clermont,08/12/2011
045715,0457150000,0457159999,SFR0,ZNE Moutiers,08/12/2011
045716,0457160000,0457169999,SFR0,ZNE La Mure,08/12/2011
045717,0457170000,0457179999,SFR0,ZNE Saint-Jean-de-Maurienne,08/12/2011
045718,0457180000,0457189999,SFR0,ZNE Saint-Marcellin,08/12/2011
045719,0457190000,0457199999,SFR0,ZNE Sallanches,08/12/2011
045720,0457200000,0457209999,SFR0,ZNE Voiron,08/12/2011
045721,0457210000,0457219999,SFR0,ZNE Grenoble,08/12/2011
045722,0457220000,0457229999,FREE,ZNE Annemasse,08/01/2009
045723,0457230000,0457239999,SFR0,ZNE Voiron,08/12/2011
045724,0457240000,0457249999,SFR0,ZNE Aix-les-Bains,08/12/2011
045725,0457250000,0457259999,SFR0,ZNE Albertville,08/12/2011
045726,0457260000,0457269999,SFR0,ZNE Annemasse,08/12/2011
045727,0457270000,0457279999,SFR0,ZNE Sallanches,08/12/2011
045728,0457280000,0457289999,SFR0,ZNE Bellegarde-sur-Valserine,08/12/2011
045729,0457290000,0457299999,SFR0,ZNE Belley,08/12/2011
045730,0457300000,0457309999,SFR0,ZNE Le Bourg-d'Oisans,08/12/2011
045731,0457310000,0457319999,SFR0,ZNE Monestier-de-Clermont,08/12/2011
045732,0457320000,0457329999,SFR0,ZNE La Mure,08/12/2011
045733,0457330000,0457339999,SFR0,ZNE Saint-Marcellin,08/12/2011
045734,0457340000,0457349999,SFR0,ZNE Aix-les-Bains,08/12/2011
045735,0457350000,0457359999,SFR0,ZNE Albertville,08/12/2011
045736,0457360000,0457369999,SFR0,ZNE Chambéry,08/12/2011
045737,0457370000,0457379999,SFR0,ZNE Moutiers,08/12/2011
045738,0457380000,0457389999,COMP,ZNE Grenoble,07/06/2005
045739,0457390000,0457399999,UPCF,ZNE Grenoble,01/05/2014
045740,0457400000,0457409999,SFR0,ZNE Saint-Jean-de-Maurienne,08/12/2011
045741,0457410000,0457419999,SFR0,ZNE Annecy,08/12/2011
045742,0457420000,0457429999,COMP,ZNE Grenoble,06/09/2005
045743,0457430000,0457439999,SFR0,ZNE Annemasse,08/12/2011
045744,0457440000,0457449999,SFR0,ZNE Sallanches,08/12/2011
045745,0457450000,0457459999,COMP,ZNE Albertville,20/12/2011
045746,0457460000,0457469999,COMP,ZNE Annecy,20/12/2011
045747,0457470000,0457479999,COMP,ZNE Grenoble,20/12/2011
045748,0457480000,0457489999,COMP,ZNE La Mure,20/12/2011
045749,0457490000,0457499999,COMP,ZNE Le Bourg-d'Oisans,20/12/2011
045750,0457500000,0457509999,COMP,ZNE Monestier-de-Clermont,20/12/2011
045751,0457510000,0457519999,COMP,ZNE Moutiers,20/12/2011
045752,0457520000,0457529999,COMP,ZNE Saint-Jean-de-Maurienne,20/12/2011
045753,0457530000,0457539999,COMP,ZNE Saint-Marcellin,20/12/2011
045754,0457540000,0457549999,COMP,ZNE Sallanches,20/12/2011
045755,0457550000,0457559999,SFR0,ZNE Moutiers,08/12/2011
045756,0457560000,0457569999,COMP,ZNE Voiron,20/12/2011
045757,0457570000,0457579999,PAOP,ZNE Annecy,14/04/2011
045758,0457580000,0457589999,COMP,ZNE Grenoble,07/06/2005
045759,0457590000,0457599999,SFR0,ZNE La Mure,08/12/2011
045760,0457600000,0457609999,COLT,ZNE Aix-les-Bains,01/01/2018
045761,0457610000,0457619999,COLT,ZNE Albertville,01/01/2018
045762,0457620000,0457629999,COLT,ZNE Annemasse,01/01/2018
045763,0457630000,0457639999,COLT,ZNE Moutiers,01/01/2018
045764,0457640000,0457649999,COLT,ZNE Saint-Jean-de-Maurienne,01/01/2018
045765,0457650000,0457659999,COLT,ZNE Sallanches,01/01/2018
045766,0457660000,0457669999,COLT,ZNE Le Bourg-d'Oisans,01/01/2018
045767,0457670000,0457679999,COLT,ZNE Bellegarde-sur-Valserine,01/01/2018
045768,0457680000,0457689999,COLT,ZNE Monestier-de-Clermont,01/01/2018
045769,0457690000,0457699999,COLT,ZNE La Mure,01/01/2018
045770,0457700000,0457709999,COLT,ZNE Saint-Marcellin,01/01/2018
045771,0457710000,0457719999,COLT,ZNE Belley,01/01/2018
045772,0457720000,0457729999,COMP,ZNE Aix-les-Bains,06/07/2006
045773,0457730000,0457739999,COMP,ZNE Chambéry,07/06/2005
045774,0457740000,0457749999,COMP,ZNE Annecy,07/06/2005
045775,0457750000,0457759999,PAOP,ZNE Annemasse,14/04/2011
045776,0457760000,0457769999,COMP,ZNE Annecy,06/07/2006
045777,0457770000,0457779999,COMP,ZNE Annemasse,06/07/2006
045778,0457780000,0457789999,COMP,ZNE Chambéry,06/07/2006
045779,0457790000,0457799999,COMP,ZNE Grenoble,06/07/2006
045780,0457800000,0457809999,COMP,ZNE Sallanches,06/07/2006
045781,0457810000,0457819999,COMP,ZNE Voiron,06/07/2006
045782,0457820000,0457829999,SFR0,ZNE Saint-Marcellin,08/12/2011
045783,0457830000,0457839999,SFR0,ZNE Saint-Jean-de-Maurienne,08/12/2011
045784,0457840000,0457849999,FREE,ZNE Annemasse,08/01/2009
045785,0457850000,0457859999,FREE,ZNE Chambéry,08/01/2009
045786,0457860000,0457869999,FREE,ZNE Sallanches,08/01/2009
045787,0457870000,0457879999,FREE,ZNE Voiron,08/01/2009
045788,0457880000,0457889999,COMP,ZNE Annemasse,21/11/2006
045789,0457890000,0457899999,COMP,ZNE Annecy,21/11/2006
045790,0457900000,0457909999,COMP,ZNE Grenoble,21/11/2006
045791,0457910000,0457919999,COMP,ZNE Sallanches,21/11/2006
045792,0457920000,0457929999,COMP,ZNE Voiron,21/11/2006
045793,0457930000,0457939999,SFR0,ZNE Grenoble,08/12/2011
045794,0457940000,0457949999,SFR0,ZNE Bellegarde-sur-Valserine,08/12/2011
045795,0457950000,0457959999,SFR0,ZNE Aix-les-Bains,08/12/2011
045796,0457960000,0457969999,SFR0,ZNE Albertville,08/12/2011
045797,0457970000,0457979999,COMP,ZNE Aix-les-Bains,21/11/2006
045798,0457980000,0457989999,SFR0,ZNE Annecy,08/12/2011
045799,0457990000,0457999999,COMP,ZNE Chambéry,21/11/2006
045800,0458000000,0458009999,OVH,ZNE Grenoble,09/11/2010
045801,0458010000,0458019999,IPDI,ZNE Chambéry,26/07/2011
045802,0458020000,0458029999,IPDI,ZNE Annecy,26/07/2011
045803,0458030000,0458039999,LEGO,ZNE Le Bourg-d'Oisans,06/12/2011
045804,0458040000,0458049999,LEGO,ZNE Chambéry,06/12/2011
045805,0458050000,0458059999,LEGO,ZNE Grenoble,06/12/2011
045806,0458060000,0458069999,LEGO,ZNE Monestier-de-Clermont,06/12/2011
045807,0458070000,0458079999,LEGO,ZNE La Mure,06/12/2011
045808,0458080000,0458089999,LEGO,ZNE Saint-Marcellin,06/12/2011
045809,0458090000,0458099999,LEGO,ZNE Voiron,06/12/2011
045810,0458100000,0458109999,OVH,ZNE Annecy,23/10/2012
045811,0458110000,0458119999,OVH,ZNE Belley,23/10/2012
045812,0458120000,0458129999,FRTE,ZNE Chambéry,01/07/2018
045813,0458130000,0458139999,FRTE,ZNE Annecy,01/07/2018
045814,0458140000,0458149999,OVH,ZNE Chambéry,02/04/2013
045815,0458150000,0458159999,OVH,ZNE Voiron,02/04/2013
045816,0458160000,0458169999,OVH,ZNE Aix-les-Bains,02/04/2013
045817,0458170000,0458179999,SEWA,ZNE Grenoble,26/11/2013
045818,0458180000,0458189999,FING,ZNE Grenoble,24/12/2013
045819,0458190000,0458199999,OVH,ZNE Le Bourg-d'Oisans,29/07/2014
045820,0458200000,0458209999,OVH,ZNE Monestier-de-Clermont,29/07/2014
045821,0458210000,0458219999,OVH,ZNE La Mure,29/07/2014
045822,0458220000,0458229999,OVH,ZNE Saint-Marcellin,29/07/2014
045823,0458230000,0458239999,OVH,ZNE Albertville,29/07/2014
045824,0458240000,0458249999,OVH,ZNE Moutiers,29/07/2014
045825,0458250000,0458259999,OVH,ZNE Saint-Jean-de-Maurienne,29/07/2014
045826,0458260000,0458269999,JAG,ZNE Le Bourg-d'Oisans,09/09/2014
045827,0458270000,0458279999,JAG,ZNE Grenoble,09/09/2014
045828,0458280000,0458289999,JAG,ZNE Monestier-de-Clermont,09/09/2014
045829,0458290000,0458299999,JAG,ZNE La Mure,09/09/2014
045830,0458300000,0458309999,JAG,ZNE Saint-Marcellin,09/09/2014
045831,0458310000,0458319999,JAG,ZNE Voiron,09/09/2014
045832,0458320000,0458329999,JAG,ZNE Aix-les-Bains,09/09/2014
045833,0458330000,0458339999,JAG,ZNE Albertville,09/09/2014
045834,0458340000,0458349999,JAG,ZNE Chambéry,09/09/2014
045835,0458350000,0458359999,JAG,ZNE Moutiers,09/09/2014
045836,0458360000,0458369999,JAG,ZNE Saint-Jean-de-Maurienne,09/09/2014
045837,0458370000,0458379999,JAG,ZNE Annemasse,09/09/2014
045838,0458380000,0458389999,JAG,ZNE Sallanches,09/09/2014
045839,0458390000,0458399999,OPEN,ZNE Aix-les-Bains,20/11/2014
045840,0458400000,0458409999,OPEN,ZNE Albertville,20/11/2014
045841,0458410000,0458419999,COMP,ZNE Bellegarde-sur-Valserine,03/02/2015
045842,0458420000,0458429999,OPEN,ZNE La Mure,10/03/2015
045843,0458430000,0458439999,GIBM,ZNE Grenoble,09/09/2015
045844,0458440000,0458449999,ALPL,ZNE Chambéry,22/09/2015
045845,0458450000,0458459999,FRTE,ZNE Belley,01/07/2018
045846,0458460000,0458469999,THEC,ZNE Grenoble,24/12/2015
045847,0458470000,0458479999,ALPL,ZNE Grenoble,15/10/2015
045848,0458480000,0458489999,MWSP,ZNE Chambéry,27/05/2014
045849,0458490000,0458499999,UPCF,ZNE Belley,24/06/2014
045850,0458500000,0458509999,MWSP,ZNE Annemasse,08/07/2014
045851,0458510000,0458519999,MWSP,ZNE Voiron,08/07/2014
045852,0458520000,0458529999,MWSP,ZNE Annecy,08/07/2014
045853,0458530000,0458539999,SFR0,ZNE Aix-les-Bains,22/03/2018
045854,0458540000,0458549999,SFR0,ZNE Annecy,22/03/2018
045855,0458550000,0458559999,TOBJ,ZNE Grenoble,09/09/2014
045856,0458560000,0458569999,OPWA,ZNE Sallanches,09/09/2014
045857,0458570000,0458579999,OPEN,ZNE Annemasse,16/12/2014
045858,0458580000,0458589999,JAG,ZNE Annecy,17/09/2013
045859,0458590000,0458599999,FRTE,ZNE Le Bourg-d'Oisans,01/07/2018
045860,0458600000,0458609999,VGSF,ZNE Grenoble,11/01/2016
045861,0458610000,0458619999,ALNI,ZNE Chambéry,22/10/2015
045862,0458620000,0458629999,ALPL,ZNE Aix-les-Bains,28/01/2016
045863,0458630000,0458639999,RHOV,ZNE Annecy,24/03/2016
045864,0458640000,0458649999,RHOV,ZNE Annemasse,24/03/2016
045865,0458650000,0458659999,RHOV,ZNE Sallanches,24/03/2016
045866,0458660000,0458669999,SFR0,ZNE Annemasse,21/04/2016
045867,0458670000,0458679999,LISI,ZNE Grenoble,14/07/2016
045868,0458680000,0458689999,FRTE,ZNE Monestier-de-Clermont,01/07/2018
045869,0458690000,0458699999,FRTE,ZNE La Mure,01/07/2018
045870,0458700000,0458709999,FRTE,ZNE Saint-Marcellin,01/07/2018
045871,0458710000,0458719999,FRTE,ZNE Voiron,01/07/2018
045872,0458720000,0458729999,FRTE,ZNE Aix-les-Bains,01/07/2018
045873,0458730000,0458739999,FRTE,ZNE Albertville,01/07/2018
045874,0458740000,0458749999,FRTE,ZNE Moutiers,01/07/2018
045875,0458750000,0458759999,FRTE,ZNE Saint-Jean-de-Maurienne,01/07/2018
045876,0458760000,0458769999,FRTE,ZNE Annemasse,01/07/2018
045877,0458770000,0458779999,FRTE,ZNE Sallanches,01/07/2018
045878,0458780000,0458789999,UPCF,ZNE Annemasse,19/01/2017
045879,0458790000,0458799999,UPCF,ZNE Sallanches,19/01/2017
045880,0458800000,0458809999,SEWA,ZNE Grenoble,01/01/2019
045881,0458810000,0458819999,ALPL,ZNE Saint-Jean-de-Maurienne,16/03/2017
045882,0458820000,0458829999,FING,ZNE Chambéry,27/07/2017
045883,0458830000,0458839999,OPEN,ZNE Moutiers,27/07/2017
045884,0458840000,0458849999,ODIG,ZNE Grenoble,01/02/2019
045885,0458850000,0458859999,NAIT,ZNE Albertville,13/07/2017
045886,0458860000,0458869999,ODIG,ZNE Le Bourg-d'Oisans,01/02/2019
045887,0458870000,0458879999,ALPL,ZNE Voiron,30/11/2017
045888,0458880000,0458889999,FING,ZNE Saint-Marcellin,07/12/2017
045889,0458890000,0458899999,FING,ZNE Voiron,28/12/2017
045890,0458900000,0458909999,SFR0,ZNE Chambéry,26/04/2018
045891,0458910000,0458919999,ODIG,ZNE Albertville,01/02/2019
045892,0458920000,0458929999,ODIG,ZNE Annemasse,01/02/2019
045893,0458930000,0458939999,ODIG,ZNE Bellegarde-sur-Valserine,01/02/2019
045894,0458940000,0458949999,ODIG,ZNE Belley,01/02/2019
045895,0458950000,0458959999,ODIG,ZNE Moutiers,01/02/2019
045896,0458960000,0458969999,ODIG,ZNE Saint-Jean-de-Maurienne,01/02/2019
045897,0458970000,0458979999,ODIG,ZNE Sallanches,01/02/2019
045898,0458980000,0458989999,ALPL,ZNE Annecy,22/06/2018
045899,0458990000,0458999999,COMC,ZNE Annemasse,03/07/2018
046300,0463000000,0463009999,FREE,ZNE Ambert,08/01/2009
046301,0463010000,0463019999,PAOP,ZNE Clermont-Ferrand,14/04/2011
046302,0463020000,0463029999,SFR0,ZNE Montluçon,08/12/2011
046303,0463030000,0463039999,SFR0,ZNE Saint-Flour,08/12/2011
046304,0463040000,0463049999,COMP,ZNE Clermont-Ferrand,20/12/2011
046305,0463050000,0463059999,COMP,ZNE Clermont-Ferrand,28/09/2004
046306,0463060000,0463069999,SFR0,ZNE Bourbon-l'Archambault,08/12/2011
046307,0463070000,0463079999,SFR0,ZNE Moulins,08/12/2011
046308,0463080000,0463089999,SFR0,ZNE Clermont-Ferrand,08/12/2011
046309,0463090000,0463099999,SFR0,ZNE Bourbon-l'Archambault,08/12/2011
046310,0463100000,0463109999,SFR0,ZNE Montluçon,08/12/2011
046311,0463110000,0463119999,SFR0,ZNE Moulins,08/12/2011
046312,0463120000,0463129999,SFR0,ZNE Vichy,08/12/2011
046313,0463130000,0463139999,SFR0,ZNE Aurillac,08/12/2011
046314,0463140000,0463149999,SFR0,ZNE Mauriac,08/12/2011
046315,0463150000,0463159999,SFR0,ZNE Saint-Flour,08/12/2011
046316,0463160000,0463169999,SFR0,ZNE Brioude,08/12/2011
046317,0463170000,0463179999,SFR0,ZNE Le Puy-en-Velay,08/12/2011
046318,0463180000,0463189999,SFR0,ZNE Yssingeaux,08/12/2011
046319,0463190000,0463199999,SFR0,ZNE Ambert,08/12/2011
046320,0463200000,0463209999,SFR0,ZNE Le Puy-en-Velay,08/12/2011
046321,0463210000,0463219999,SFR0,ZNE Clermont-Ferrand,08/12/2011
046322,0463220000,0463229999,SFR0,ZNE Clermont-Ferrand,08/12/2011
046323,0463230000,0463239999,FREE,ZNE La Bourboule,08/01/2009
046324,0463240000,0463249999,SFR0,ZNE Issoire,08/12/2011
046325,0463250000,0463259999,SFR0,ZNE Riom,08/12/2011
046326,0463260000,0463269999,SFR0,ZNE Thiers,08/12/2011
046327,0463270000,0463279999,SFR0,ZNE Aurillac,08/12/2011
046328,0463280000,0463289999,SFR0,ZNE Mauriac,08/12/2011
046329,0463290000,0463299999,SFR0,ZNE Saint-Flour,08/12/2011
046330,0463300000,0463309999,COMP,ZNE Clermont-Ferrand,20/12/2011
046331,0463310000,0463319999,SFR0,ZNE Brioude,08/12/2011
046332,0463320000,0463329999,FREE,ZNE Clermont-Ferrand,08/01/2009
046333,0463330000,0463339999,SFR0,ZNE Ambert,08/12/2011
046334,0463340000,0463349999,COLT,ZNE Ambert,01/01/2018
046335,0463350000,0463359999,COMP,ZNE Vichy,07/06/2005
046336,0463360000,0463369999,COMP,ZNE Aurillac,07/06/2005
046337,0463370000,0463379999,COMP,ZNE Le Puy-en-Velay,07/06/2005
046338,0463380000,0463389999,COLT,ZNE Aurillac,01/01/2018
046339,0463390000,0463399999,COLT,ZNE Bourbon-l'Archambault,01/01/2018
046340,0463400000,0463409999,SFR0,ZNE Ambert,08/12/2011
046341,0463410000,0463419999,SFR0,ZNE Aurillac,08/12/2011
046342,0463420000,0463429999,COLT,ZNE La Bourboule,01/01/2018
046343,0463430000,0463439999,FREE,ZNE Clermont-Ferrand,08/01/2009
046344,0463440000,0463449999,SFR0,ZNE Issoire,08/12/2011
046345,0463450000,0463459999,COLT,ZNE Brioude,01/01/2018
046346,0463460000,0463469999,COLT,ZNE Clermont-Ferrand,01/01/2018
046347,0463470000,0463479999,COLT,ZNE Issoire,01/01/2018
046348,0463480000,0463489999,COLT,ZNE Mauriac,01/01/2018
046349,0463490000,0463499999,COLT,ZNE Montluçon,01/01/2018
046350,0463500000,0463509999,COLT,ZNE Moulins,01/01/2018
046351,0463510000,0463519999,UPCF,ZNE Roanne,01/05/2014
046352,0463520000,0463529999,COLT,ZNE Le Puy-en-Velay,01/01/2018
046353,0463530000,0463539999,FREE,ZNE Issoire,08/01/2009
046354,0463540000,0463549999,COLT,ZNE Riom,01/01/2018
046355,0463550000,0463559999,SFR0,ZNE La Bourboule,08/12/2011
046356,0463560000,0463569999,COLT,ZNE Saint-Flour,01/01/2018
046357,0463570000,0463579999,COLT,ZNE Thiers,01/01/2018
046358,0463580000,0463589999,COLT,ZNE Vichy,01/01/2018
046359,0463590000,0463599999,BOUY,ZNE Brioude,20/09/2000
046360,0463600000,0463609999,MCI,ZNE Clermont-Ferrand,01/01/2018
046361,0463610000,0463619999,FREE,ZNE Riom,08/01/2009
046362,0463620000,0463629999,SFR0,ZNE Thiers,08/12/2011
046363,0463630000,0463639999,SFR0,ZNE Riom,08/12/2011
046364,0463640000,0463649999,SFR0,ZNE Vichy,08/12/2011
046365,0463650000,0463659999,UPCF,ZNE Roanne,01/05/2014
046366,0463660000,0463669999,SFR0,ZNE Clermont-Ferrand,08/12/2011
046367,0463670000,0463679999,BOUY,ZNE Clermont-Ferrand,20/09/2000
046368,0463680000,0463689999,BOUY,ZNE Issoire,20/09/2000
046369,0463690000,0463699999,BOUY,ZNE Riom,20/09/2000
046370,0463700000,0463709999,FREE,ZNE Thiers,08/01/2009
046371,0463710000,0463719999,SFR0,ZNE Yssingeaux,08/12/2011
046372,0463720000,0463729999,BOUY,ZNE Montluçon,20/09/2000
046373,0463730000,0463739999,BOUY,ZNE Moulins,20/09/2000
046374,0463740000,0463749999,COLT,ZNE Yssingeaux,01/01/2018
046375,0463750000,0463759999,BOUY,ZNE Yssingeaux,20/09/2000
046376,0463760000,0463769999,SFR0,ZNE Bourbon-l'Archambault,08/12/2011
046377,0463770000,0463779999,SFR0,ZNE La Bourboule,08/12/2011
046378,0463780000,0463789999,SFR0,ZNE Brioude,08/12/2011
046379,0463790000,0463799999,SFR0,ZNE Clermont-Ferrand,08/12/2011
046380,0463800000,0463809999,SFR0,ZNE Issoire,08/12/2011
046381,0463810000,0463819999,SFR0,ZNE Mauriac,08/12/2011
046382,0463820000,0463829999,SFR0,ZNE Montluçon,08/12/2011
046383,0463830000,0463839999,SFR0,ZNE Moulins,08/12/2011
046384,0463840000,0463849999,SFR0,ZNE Le Puy-en-Velay,08/12/2011
046385,0463850000,0463859999,SFR0,ZNE Riom,08/12/2011
046386,0463860000,0463869999,SFR0,ZNE Saint-Flour,08/12/2011
046387,0463870000,0463879999,SFR0,ZNE Thiers,08/12/2011
046388,0463880000,0463889999,SFR0,ZNE Vichy,08/12/2011
046389,0463890000,0463899999,SFR0,ZNE Yssingeaux,08/12/2011
046390,0463900000,0463909999,FREE,ZNE Bourbon-l'Archambault,08/01/2009
046391,0463910000,0463919999,FREE,ZNE Montluçon,08/01/2009
046392,0463920000,0463929999,FREE,ZNE Moulins,08/01/2009
046393,0463930000,0463939999,FREE,ZNE Vichy,08/01/2009
046394,0463940000,0463949999,FREE,ZNE Aurillac,08/01/2009
046395,0463950000,0463959999,FREE,ZNE Mauriac,08/01/2009
046396,0463960000,0463969999,FREE,ZNE Saint-Flour,08/01/2009
046397,0463970000,0463979999,FREE,ZNE Brioude,08/01/2009
046398,0463980000,0463989999,FREE,ZNE Le Puy-en-Velay,08/01/2009
046399,0463990000,0463999999,FREE,ZNE Yssingeaux,08/01/2009
046500,0465000000,0465009999,OPEN,ZNE Avignon,23/04/2013
046501,0465010000,0465019999,OVH,ZNE Marignane,02/04/2013
046502,0465020000,0465029999,OVH,ZNE Orange,02/04/2013
046503,0465030000,0465039999,OVH,ZNE Gap,02/04/2013
046504,0465040000,0465049999,SFR0,ZNE Aix-en-Provence,25/06/2013
046505,0465050000,0465059999,SFR0,ZNE Marignane,25/06/2013
046506,0465060000,0465069999,REMM,ZNE Marseille,12/11/2013
046507,0465070000,0465079999,SEWA,ZNE Aix-en-Provence,26/11/2013
046508,0465080000,0465089999,OVH,ZNE Arles,10/12/2013
046509,0465090000,0465099999,OVH,ZNE Cavaillon,10/12/2013
046510,0465100000,0465109999,OVH,ZNE Manosque,10/12/2013
046511,0465110000,0465119999,NAIT,ZNE Marseille,13/07/2017
046512,0465120000,0465129999,AVIR,ZNE Marseille,25/02/2014
